Date,Price (cents/kWh),Zone
1/1/22 3:00,60.48631,PGAE
1/1/22 3:00,59.171,SCE
1/1/22 3:00,59.76289,SDGE
1/1/22 3:00,58.59107,VEA
1/1/22 4:00,62.61951,PGAE
1/1/22 4:00,61.20913,SCE
1/1/22 4:00,61.66688,SDGE
1/1/22 4:00,60.6524,VEA
1/1/22 5:00,77.67081,PGAE
1/1/22 5:00,75.71717,SCE
1/1/22 5:00,76.22282,SDGE
1/1/22 5:00,74.44538,VEA
1/1/22 6:00,86.12479,PGAE
1/1/22 6:00,83.12614,SCE
1/1/22 6:00,83.48936,SDGE
1/1/22 6:00,81.74084,VEA
1/1/22 7:00,79.2414,PGAE
1/1/22 7:00,75.93451,SCE
1/1/22 7:00,76.27527,SDGE
1/1/22 7:00,74.17652,VEA
1/1/22 8:00,57.63471,PGAE
1/1/22 8:00,53.27783,SCE
1/1/22 8:00,53.6538,SDGE
1/1/22 8:00,51.27079,VEA
1/1/22 9:00,43.29644,PGAE
1/1/22 9:00,39,SCE
1/1/22 9:00,39.30337,SDGE
1/1/22 9:00,37.39704,VEA
1/1/22 10:00,41.458,PGAE
1/1/22 10:00,33.62291,SCE
1/1/22 10:00,33.93766,SDGE
1/1/22 10:00,32.36188,VEA
1/1/22 11:00,30.51536,PGAE
1/1/22 11:00,27.12986,SCE
1/1/22 11:00,27.2388,SDGE
1/1/22 11:00,25.90867,VEA
1/1/22 12:00,29.52839,PGAE
1/1/22 12:00,26.41429,SCE
1/1/22 12:00,26.4838,SDGE
1/1/22 12:00,25.19089,VEA
1/1/22 13:00,31.70444,PGAE
1/1/22 13:00,28.57414,SCE
1/1/22 13:00,28.667,SDGE
1/1/22 13:00,27.19621,VEA
1/1/22 14:00,34.52,PGAE
1/1/22 14:00,31.7373,SCE
1/1/22 14:00,31.9582,SDGE
1/1/22 14:00,30.32617,VEA
1/1/22 15:00,57.11925,PGAE
1/1/22 15:00,54.62077,SCE
1/1/22 15:00,55.26769,SDGE
1/1/22 15:00,52.88075,VEA
1/1/22 16:00,84.86091,PGAE
1/1/22 16:00,82.28,SCE
1/1/22 16:00,83.39923,SDGE
1/1/22 16:00,80.96031,VEA
1/1/22 17:00,94.95271,PGAE
1/1/22 17:00,92.20154,SCE
1/1/22 17:00,93.6052,SDGE
1/1/22 17:00,90.40486,VEA
1/1/22 18:00,95.01009,PGAE
1/1/22 18:00,92.28589,SCE
1/1/22 18:00,93.38119,SDGE
1/1/22 18:00,90.63826,VEA
1/1/22 19:00,90.95493,PGAE
1/1/22 19:00,88.65613,SCE
1/1/22 19:00,89.96716,SDGE
1/1/22 19:00,87.08469,VEA
1/1/22 20:00,84.34124,PGAE
1/1/22 20:00,83.21814,SCE
1/1/22 20:00,84.39152,SDGE
1/1/22 20:00,81.96094,VEA
1/1/22 21:00,80.30888,PGAE
1/1/22 21:00,79.86,SCE
1/1/22 21:00,81.27076,SDGE
1/1/22 21:00,78.67368,VEA
1/1/22 22:00,76.85587,PGAE
1/1/22 22:00,76.18204,SCE
1/1/22 22:00,77.48377,SDGE
1/1/22 22:00,75.23254,VEA
1/1/22 23:00,66.62487,PGAE
1/1/22 23:00,66.00778,SCE
1/1/22 23:00,66.93009,SDGE
1/1/22 23:00,65.15183,VEA
1/2/22 0:00,67.53216,PGAE
1/2/22 0:00,65.75377,SCE
1/2/22 0:00,66.75953,SDGE
1/2/22 0:00,65.28087,VEA
1/2/22 1:00,64.86255,PGAE
1/2/22 1:00,63.49,SCE
1/2/22 1:00,64.31096,SDGE
1/2/22 1:00,62.70752,VEA
1/2/22 2:00,64.28547,PGAE
1/2/22 2:00,63.17062,SCE
1/2/22 2:00,63.81405,SDGE
1/2/22 2:00,62.3297,VEA
1/2/22 3:00,63.97037,PGAE
1/2/22 3:00,62.81095,SCE
1/2/22 3:00,63.34948,SDGE
1/2/22 3:00,62.19007,VEA
1/2/22 4:00,66.044,PGAE
1/2/22 4:00,64.77543,SCE
1/2/22 4:00,65.45549,SDGE
1/2/22 4:00,64.19346,VEA
1/2/22 5:00,75.35764,PGAE
1/2/22 5:00,73.54959,SCE
1/2/22 5:00,74.15227,SDGE
1/2/22 5:00,73.02875,VEA
1/2/22 6:00,77.73191,PGAE
1/2/22 6:00,75.70752,SCE
1/2/22 6:00,76.53568,SDGE
1/2/22 6:00,75.11707,VEA
1/2/22 7:00,74.39295,PGAE
1/2/22 7:00,71.3084,SCE
1/2/22 7:00,71.90494,SDGE
1/2/22 7:00,70.19535,VEA
1/2/22 8:00,55.77141,PGAE
1/2/22 8:00,52.39934,SCE
1/2/22 8:00,52.87412,SDGE
1/2/22 8:00,50.72679,VEA
1/2/22 9:00,43.2915,PGAE
1/2/22 9:00,39.02748,SCE
1/2/22 9:00,39.15036,SDGE
1/2/22 9:00,37.39314,VEA
1/2/22 10:00,39.06413,PGAE
1/2/22 10:00,31.93604,SCE
1/2/22 10:00,32,SDGE
1/2/22 10:00,30.49863,VEA
1/2/22 11:00,31.94889,PGAE
1/2/22 11:00,27.09478,SCE
1/2/22 11:00,27.01779,SDGE
1/2/22 11:00,25.89716,VEA
1/2/22 12:00,31.06859,PGAE
1/2/22 12:00,25.51912,SCE
1/2/22 12:00,25.44674,SDGE
1/2/22 12:00,24.33418,VEA
1/2/22 13:00,31.19191,PGAE
1/2/22 13:00,26.23181,SCE
1/2/22 13:00,26.19049,SDGE
1/2/22 13:00,25.00603,VEA
1/2/22 14:00,33.47917,PGAE
1/2/22 14:00,30.39978,SCE
1/2/22 14:00,30.53961,SDGE
1/2/22 14:00,29.07778,VEA
1/2/22 15:00,55.17207,PGAE
1/2/22 15:00,52.47551,SCE
1/2/22 15:00,53.0825,SDGE
1/2/22 15:00,50.8855,VEA
1/2/22 16:00,79.40589,PGAE
1/2/22 16:00,76.54716,SCE
1/2/22 16:00,77.38063,SDGE
1/2/22 16:00,75.12947,VEA
1/2/22 17:00,94.67803,PGAE
1/2/22 17:00,91.82538,SCE
1/2/22 17:00,93,SDGE
1/2/22 17:00,89.98887,VEA
1/2/22 18:00,91.97667,PGAE
1/2/22 18:00,89.23259,SCE
1/2/22 18:00,90.2469,SDGE
1/2/22 18:00,87.70206,VEA
1/2/22 19:00,90.43381,PGAE
1/2/22 19:00,87.91111,SCE
1/2/22 19:00,89.0432,SDGE
1/2/22 19:00,86.11045,VEA
1/2/22 20:00,85.76585,PGAE
1/2/22 20:00,83.90009,SCE
1/2/22 20:00,84.84993,SDGE
1/2/22 20:00,82.4414,VEA
1/2/22 21:00,78.33355,PGAE
1/2/22 21:00,77.02074,SCE
1/2/22 21:00,78.07721,SDGE
1/2/22 21:00,76.43814,VEA
1/2/22 22:00,72.54627,PGAE
1/2/22 22:00,71.27403,SCE
1/2/22 22:00,72,SDGE
1/2/22 22:00,70.84277,VEA
1/2/22 23:00,69.63246,PGAE
1/2/22 23:00,68.56151,SCE
1/2/22 23:00,69.30772,SDGE
1/2/22 23:00,67.7393,VEA
1/3/22 0:00,67.79487,PGAE
1/3/22 0:00,66.9131,SCE
1/3/22 0:00,67.63332,SDGE
1/3/22 0:00,65.88326,VEA
1/3/22 1:00,67.04624,PGAE
1/3/22 1:00,66.18087,SCE
1/3/22 1:00,66.79328,SDGE
1/3/22 1:00,65.14242,VEA
1/3/22 2:00,66.36014,PGAE
1/3/22 2:00,65.79183,SCE
1/3/22 2:00,66.62447,SDGE
1/3/22 2:00,64.82041,VEA
1/3/22 3:00,65.77899,PGAE
1/3/22 3:00,65.20922,SCE
1/3/22 3:00,65.96236,SDGE
1/3/22 3:00,64.2989,VEA
1/3/22 4:00,67.84431,PGAE
1/3/22 4:00,67.31718,SCE
1/3/22 4:00,68.08084,SDGE
1/3/22 4:00,66.49945,VEA
1/3/22 5:00,78.90593,PGAE
1/3/22 5:00,78.30059,SCE
1/3/22 5:00,79.31472,SDGE
1/3/22 5:00,77.58519,VEA
1/3/22 6:00,106.18081,PGAE
1/3/22 6:00,104.47788,SCE
1/3/22 6:00,104.40429,SDGE
1/3/22 6:00,102.7329,VEA
1/3/22 7:00,103.94424,PGAE
1/3/22 7:00,100.51,SCE
1/3/22 7:00,100.20428,SDGE
1/3/22 7:00,97.86044,VEA
1/3/22 8:00,78.48009,PGAE
1/3/22 8:00,75.10955,SCE
1/3/22 8:00,75.51555,SDGE
1/3/22 8:00,71.81561,VEA
1/3/22 9:00,68.746,PGAE
1/3/22 9:00,60.75,SCE
1/3/22 9:00,60.92251,SDGE
1/3/22 9:00,58.58974,VEA
1/3/22 10:00,64.26732,PGAE
1/3/22 10:00,50.02883,SCE
1/3/22 10:00,50.60353,SDGE
1/3/22 10:00,49.0428,VEA
1/3/22 11:00,60.54535,PGAE
1/3/22 11:00,48.89136,SCE
1/3/22 11:00,49.11,SDGE
1/3/22 11:00,47.57451,VEA
1/3/22 12:00,58.77478,PGAE
1/3/22 12:00,48.4147,SCE
1/3/22 12:00,48.59573,SDGE
1/3/22 12:00,46.83098,VEA
1/3/22 13:00,58.03325,PGAE
1/3/22 13:00,46.78616,SCE
1/3/22 13:00,47.00622,SDGE
1/3/22 13:00,45.35815,VEA
1/3/22 14:00,59.12118,PGAE
1/3/22 14:00,49.30057,SCE
1/3/22 14:00,49.85146,SDGE
1/3/22 14:00,47.835,VEA
1/3/22 15:00,64.07369,PGAE
1/3/22 15:00,60.86907,SCE
1/3/22 15:00,61.55489,SDGE
1/3/22 15:00,58.94256,VEA
1/3/22 16:00,94.06194,PGAE
1/3/22 16:00,91.02142,SCE
1/3/22 16:00,91.92711,SDGE
1/3/22 16:00,88.8219,VEA
1/3/22 17:00,125.32416,PGAE
1/3/22 17:00,121.79703,SCE
1/3/22 17:00,122.15467,SDGE
1/3/22 17:00,118.41789,VEA
1/3/22 18:00,112.31987,PGAE
1/3/22 18:00,109.04917,SCE
1/3/22 18:00,109.6127,SDGE
1/3/22 18:00,106.70664,VEA
1/3/22 19:00,102.15904,PGAE
1/3/22 19:00,99.32325,SCE
1/3/22 19:00,99.69532,SDGE
1/3/22 19:00,97.12098,VEA
1/3/22 20:00,92.24041,PGAE
1/3/22 20:00,89.99375,SCE
1/3/22 20:00,90.30301,SDGE
1/3/22 20:00,87.74709,VEA
1/3/22 21:00,80.58143,PGAE
1/3/22 21:00,78.89303,SCE
1/3/22 21:00,79.43459,SDGE
1/3/22 21:00,77.33205,VEA
1/3/22 22:00,76.16814,PGAE
1/3/22 22:00,75.78073,SCE
1/3/22 22:00,76.41122,SDGE
1/3/22 22:00,74.48936,VEA
1/3/22 23:00,67.7426,PGAE
1/3/22 23:00,67.83084,SCE
1/3/22 23:00,68.94404,SDGE
1/3/22 23:00,66.68369,VEA
1/4/22 0:00,55.26333,PGAE
1/4/22 0:00,55.08654,SCE
1/4/22 0:00,56.32959,SDGE
1/4/22 0:00,54.4291,VEA
1/4/22 1:00,52.87127,PGAE
1/4/22 1:00,52.7074,SCE
1/4/22 1:00,53.96549,SDGE
1/4/22 1:00,51.86692,VEA
1/4/22 2:00,51.89186,PGAE
1/4/22 2:00,52.13686,SCE
1/4/22 2:00,53.42438,SDGE
1/4/22 2:00,51.57389,VEA
1/4/22 3:00,51.98574,PGAE
1/4/22 3:00,51.45242,SCE
1/4/22 3:00,52.67957,SDGE
1/4/22 3:00,51.18834,VEA
1/4/22 4:00,52.57152,PGAE
1/4/22 4:00,52.3141,SCE
1/4/22 4:00,53.67475,SDGE
1/4/22 4:00,52.19327,VEA
1/4/22 5:00,61.78252,PGAE
1/4/22 5:00,60.6867,SCE
1/4/22 5:00,61.54377,SDGE
1/4/22 5:00,60.85811,VEA
1/4/22 6:00,86.59962,PGAE
1/4/22 6:00,84.64,SCE
1/4/22 6:00,85.80379,SDGE
1/4/22 6:00,84.03243,VEA
1/4/22 7:00,83.37832,PGAE
1/4/22 7:00,80.50547,SCE
1/4/22 7:00,81.3485,SDGE
1/4/22 7:00,79.54785,VEA
1/4/22 8:00,62.74613,PGAE
1/4/22 8:00,59.98819,SCE
1/4/22 8:00,60.74816,SDGE
1/4/22 8:00,58.38859,VEA
1/4/22 9:00,54.71926,PGAE
1/4/22 9:00,50.17,SCE
1/4/22 9:00,51.24449,SDGE
1/4/22 9:00,48.44493,VEA
1/4/22 10:00,52.74038,PGAE
1/4/22 10:00,41.26886,SCE
1/4/22 10:00,42.56853,SDGE
1/4/22 10:00,40.19847,VEA
1/4/22 11:00,47.46443,PGAE
1/4/22 11:00,35.49042,SCE
1/4/22 11:00,36.58161,SDGE
1/4/22 11:00,34.92224,VEA
1/4/22 12:00,47.60685,PGAE
1/4/22 12:00,34.80354,SCE
1/4/22 12:00,35.78526,SDGE
1/4/22 12:00,34.32352,VEA
1/4/22 13:00,47.9174,PGAE
1/4/22 13:00,36.27979,SCE
1/4/22 13:00,37.25007,SDGE
1/4/22 13:00,35.43449,VEA
1/4/22 14:00,48.83074,PGAE
1/4/22 14:00,41.17631,SCE
1/4/22 14:00,42.15602,SDGE
1/4/22 14:00,39.94315,VEA
1/4/22 15:00,60.37493,PGAE
1/4/22 15:00,57.8005,SCE
1/4/22 15:00,59.04638,SDGE
1/4/22 15:00,56.02321,VEA
1/4/22 16:00,82.81821,PGAE
1/4/22 16:00,80.60548,SCE
1/4/22 16:00,81.47914,SDGE
1/4/22 16:00,79.08678,VEA
1/4/22 17:00,98.44108,PGAE
1/4/22 17:00,94.84263,SCE
1/4/22 17:00,95.60477,SDGE
1/4/22 17:00,93.05788,VEA
1/4/22 18:00,92.42933,PGAE
1/4/22 18:00,88.71335,SCE
1/4/22 18:00,89.64461,SDGE
1/4/22 18:00,87.29387,VEA
1/4/22 19:00,85,PGAE
1/4/22 19:00,82.15499,SCE
1/4/22 19:00,82.8141,SDGE
1/4/22 19:00,80.79505,VEA
1/4/22 20:00,82.47096,PGAE
1/4/22 20:00,80.30046,SCE
1/4/22 20:00,81.07274,SDGE
1/4/22 20:00,79.3656,VEA
1/4/22 21:00,72.72778,PGAE
1/4/22 21:00,71.55254,SCE
1/4/22 21:00,72.35285,SDGE
1/4/22 21:00,70.69454,VEA
1/4/22 22:00,63.34903,PGAE
1/4/22 22:00,62.3872,SCE
1/4/22 22:00,63.25474,SDGE
1/4/22 22:00,61.61396,VEA
1/4/22 23:00,60.28876,PGAE
1/4/22 23:00,59.67057,SCE
1/4/22 23:00,60.80492,SDGE
1/4/22 23:00,58.87232,VEA
1/5/22 0:00,53.47765,PGAE
1/5/22 0:00,52.98751,SCE
1/5/22 0:00,54.08498,SDGE
1/5/22 0:00,52.13511,VEA
1/5/22 1:00,50.70034,PGAE
1/5/22 1:00,50.35134,SCE
1/5/22 1:00,51.45396,SDGE
1/5/22 1:00,49.37011,VEA
1/5/22 2:00,49.45706,PGAE
1/5/22 2:00,49.32353,SCE
1/5/22 2:00,50.32741,SDGE
1/5/22 2:00,48.4779,VEA
1/5/22 3:00,49.14162,PGAE
1/5/22 3:00,48.5257,SCE
1/5/22 3:00,49.69399,SDGE
1/5/22 3:00,47.87556,VEA
1/5/22 4:00,49.4739,PGAE
1/5/22 4:00,49.03015,SCE
1/5/22 4:00,50.15433,SDGE
1/5/22 4:00,48.83785,VEA
1/5/22 5:00,57.7343,PGAE
1/5/22 5:00,57,SCE
1/5/22 5:00,57.76872,SDGE
1/5/22 5:00,56.82216,VEA
1/5/22 6:00,80.06281,PGAE
1/5/22 6:00,79.03656,SCE
1/5/22 6:00,80.12645,SDGE
1/5/22 6:00,78.20125,VEA
1/5/22 7:00,82.47079,PGAE
1/5/22 7:00,79.31405,SCE
1/5/22 7:00,79.96801,SDGE
1/5/22 7:00,78.08688,VEA
1/5/22 8:00,60.74783,PGAE
1/5/22 8:00,57.86268,SCE
1/5/22 8:00,57.72078,SDGE
1/5/22 8:00,55.96486,VEA
1/5/22 9:00,55.85611,PGAE
1/5/22 9:00,48.51518,SCE
1/5/22 9:00,48.72708,SDGE
1/5/22 9:00,46.80558,VEA
1/5/22 10:00,53.42374,PGAE
1/5/22 10:00,43,SCE
1/5/22 10:00,43.56243,SDGE
1/5/22 10:00,41.66496,VEA
1/5/22 11:00,46.27223,PGAE
1/5/22 11:00,38.90003,SCE
1/5/22 11:00,39.09493,SDGE
1/5/22 11:00,37.51935,VEA
1/5/22 12:00,47.79479,PGAE
1/5/22 12:00,37.57398,SCE
1/5/22 12:00,37.97408,SDGE
1/5/22 12:00,36.46705,VEA
1/5/22 13:00,48.02078,PGAE
1/5/22 13:00,38.33058,SCE
1/5/22 13:00,38.70782,SDGE
1/5/22 13:00,37.10187,VEA
1/5/22 14:00,52.60833,PGAE
1/5/22 14:00,42.86268,SCE
1/5/22 14:00,43.44792,SDGE
1/5/22 14:00,41.63943,VEA
1/5/22 15:00,60.69337,PGAE
1/5/22 15:00,58.22905,SCE
1/5/22 15:00,59.01288,SDGE
1/5/22 15:00,56.38824,VEA
1/5/22 16:00,85.36024,PGAE
1/5/22 16:00,81.40915,SCE
1/5/22 16:00,81.93319,SDGE
1/5/22 16:00,80.06993,VEA
1/5/22 17:00,97.82283,PGAE
1/5/22 17:00,92.86797,SCE
1/5/22 17:00,93.49564,SDGE
1/5/22 17:00,91.13709,VEA
1/5/22 18:00,91.25072,PGAE
1/5/22 18:00,86.28596,SCE
1/5/22 18:00,86.8081,SDGE
1/5/22 18:00,84.77263,VEA
1/5/22 19:00,85,PGAE
1/5/22 19:00,80.50417,SCE
1/5/22 19:00,80.89189,SDGE
1/5/22 19:00,78.89557,VEA
1/5/22 20:00,80.47992,PGAE
1/5/22 20:00,77.39999,SCE
1/5/22 20:00,77.88837,SDGE
1/5/22 20:00,76.35234,VEA
1/5/22 21:00,73.74,PGAE
1/5/22 21:00,72.05119,SCE
1/5/22 21:00,72.58986,SDGE
1/5/22 21:00,70.82825,VEA
1/5/22 22:00,63.81842,PGAE
1/5/22 22:00,63.52547,SCE
1/5/22 22:00,64.24511,SDGE
1/5/22 22:00,62.16899,VEA
1/5/22 23:00,56.65042,PGAE
1/5/22 23:00,56.57116,SCE
1/5/22 23:00,57.06372,SDGE
1/5/22 23:00,55.45581,VEA
1/6/22 0:00,49.34414,PGAE
1/6/22 0:00,48.32346,SCE
1/6/22 0:00,49.35391,SDGE
1/6/22 0:00,47.57627,VEA
1/6/22 1:00,48.13957,PGAE
1/6/22 1:00,47.02646,SCE
1/6/22 1:00,47.97308,SDGE
1/6/22 1:00,46.16547,VEA
1/6/22 2:00,47.63822,PGAE
1/6/22 2:00,46.89107,SCE
1/6/22 2:00,47.92668,SDGE
1/6/22 2:00,46.24795,VEA
1/6/22 3:00,47.84567,PGAE
1/6/22 3:00,47.02001,SCE
1/6/22 3:00,48.04972,SDGE
1/6/22 3:00,46.86342,VEA
1/6/22 4:00,49.31893,PGAE
1/6/22 4:00,48.50682,SCE
1/6/22 4:00,49.4657,SDGE
1/6/22 4:00,48.42365,VEA
1/6/22 5:00,57.97579,PGAE
1/6/22 5:00,57.19818,SCE
1/6/22 5:00,58.1486,SDGE
1/6/22 5:00,57.08297,VEA
1/6/22 6:00,74.79469,PGAE
1/6/22 6:00,73.98373,SCE
1/6/22 6:00,74.99557,SDGE
1/6/22 6:00,72.9198,VEA
1/6/22 7:00,77.8774,PGAE
1/6/22 7:00,75.49473,SCE
1/6/22 7:00,76.53667,SDGE
1/6/22 7:00,74.13101,VEA
1/6/22 8:00,58.38619,PGAE
1/6/22 8:00,55.94061,SCE
1/6/22 8:00,56.08313,SDGE
1/6/22 8:00,53.81996,VEA
1/6/22 9:00,53.57973,PGAE
1/6/22 9:00,48.9129,SCE
1/6/22 9:00,48.86192,SDGE
1/6/22 9:00,46.83498,VEA
1/6/22 10:00,52.95825,PGAE
1/6/22 10:00,40,SCE
1/6/22 10:00,40.15705,SDGE
1/6/22 10:00,38.67067,VEA
1/6/22 11:00,48.03542,PGAE
1/6/22 11:00,35.70838,SCE
1/6/22 11:00,35.8766,SDGE
1/6/22 11:00,34.59226,VEA
1/6/22 12:00,45.65868,PGAE
1/6/22 12:00,35.21303,SCE
1/6/22 12:00,35.29375,SDGE
1/6/22 12:00,33.74362,VEA
1/6/22 13:00,44.9198,PGAE
1/6/22 13:00,35.17994,SCE
1/6/22 13:00,35.214,SDGE
1/6/22 13:00,33.73721,VEA
1/6/22 14:00,45,PGAE
1/6/22 14:00,38.50981,SCE
1/6/22 14:00,38.54713,SDGE
1/6/22 14:00,36.87422,VEA
1/6/22 15:00,55,PGAE
1/6/22 15:00,53.12316,SCE
1/6/22 15:00,53.20945,SDGE
1/6/22 15:00,50.85262,VEA
1/6/22 16:00,72.09896,PGAE
1/6/22 16:00,71.81103,SCE
1/6/22 16:00,72.53806,SDGE
1/6/22 16:00,69.34918,VEA
1/6/22 17:00,87.34868,PGAE
1/6/22 17:00,85.57769,SCE
1/6/22 17:00,86.312,SDGE
1/6/22 17:00,82.82186,VEA
1/6/22 18:00,78.29164,PGAE
1/6/22 18:00,76.42222,SCE
1/6/22 18:00,76.86253,SDGE
1/6/22 18:00,73.77258,VEA
1/6/22 19:00,73.21231,PGAE
1/6/22 19:00,72.07245,SCE
1/6/22 19:00,72.7404,SDGE
1/6/22 19:00,69.61123,VEA
1/6/22 20:00,68.15632,PGAE
1/6/22 20:00,67.10891,SCE
1/6/22 20:00,67.51436,SDGE
1/6/22 20:00,65.1222,VEA
1/6/22 21:00,62.93223,PGAE
1/6/22 21:00,62.25016,SCE
1/6/22 21:00,62.951,SDGE
1/6/22 21:00,60.53559,VEA
1/6/22 22:00,59.09569,PGAE
1/6/22 22:00,58.64233,SCE
1/6/22 22:00,59.39008,SDGE
1/6/22 22:00,57.23515,VEA
1/6/22 23:00,54.78705,PGAE
1/6/22 23:00,54.4264,SCE
1/6/22 23:00,55.43186,SDGE
1/6/22 23:00,53.22421,VEA
1/7/22 0:00,50.90624,PGAE
1/7/22 0:00,50.57103,SCE
1/7/22 0:00,51.66808,SDGE
1/7/22 0:00,49.84982,VEA
1/7/22 1:00,49.32528,PGAE
1/7/22 1:00,48.7414,SCE
1/7/22 1:00,49.80612,SDGE
1/7/22 1:00,48.07411,VEA
1/7/22 2:00,46.89935,PGAE
1/7/22 2:00,46.38587,SCE
1/7/22 2:00,47.38949,SDGE
1/7/22 2:00,45.86772,VEA
1/7/22 3:00,46.27998,PGAE
1/7/22 3:00,45.66807,SCE
1/7/22 3:00,46.68026,SDGE
1/7/22 3:00,45.22179,VEA
1/7/22 4:00,46.26661,PGAE
1/7/22 4:00,45.53193,SCE
1/7/22 4:00,46.50538,SDGE
1/7/22 4:00,45.60539,VEA
1/7/22 5:00,54.47049,PGAE
1/7/22 5:00,53.29033,SCE
1/7/22 5:00,54.43816,SDGE
1/7/22 5:00,53.38733,VEA
1/7/22 6:00,65.01794,PGAE
1/7/22 6:00,64.99999,SCE
1/7/22 6:00,65.16083,SDGE
1/7/22 6:00,65,VEA
1/7/22 7:00,65.11039,PGAE
1/7/22 7:00,62.07448,SCE
1/7/22 7:00,62.90827,SDGE
1/7/22 7:00,61.03247,VEA
1/7/22 8:00,56.32766,PGAE
1/7/22 8:00,51.60441,SCE
1/7/22 8:00,51.86637,SDGE
1/7/22 8:00,49.9624,VEA
1/7/22 9:00,51.40471,PGAE
1/7/22 9:00,46.54521,SCE
1/7/22 9:00,46.48763,SDGE
1/7/22 9:00,44.4951,VEA
1/7/22 10:00,48.80238,PGAE
1/7/22 10:00,39.73976,SCE
1/7/22 10:00,39.92,SDGE
1/7/22 10:00,38.19467,VEA
1/7/22 11:00,43.81242,PGAE
1/7/22 11:00,33.39032,SCE
1/7/22 11:00,33.62653,SDGE
